Player Name,Pace,Acceleration,Sprint Speed,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Shooting,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Passing,Vision,Crossing,Free Kick,Short Pass,Long Pass,Pass Curve,Defending,Interceptions,Heading,Marking,Standing Tackle,Sliding Tackle,Physicality,Jumping,Stamina,Strength,Aggression,Diving,Reflexes,Handling,Speed,Kicking,Positoning,prediction
Joe Bryan,85,84,85,72,82,85,70,69,64,64,68,62,70,67,45,61,66,65,67,60,67,63,67,72,73,68,69,74,73,76,92,86,75,64,0,0,0,0,0,0,2
Roberto Guti�rrez,65,66,65,66,65,59,65,72,56,72,78,77,68,63,59,78,52,58,37,67,56,50,45,31,35,75,29,19,16,72,81,63,74,77,0,0,0,0,0,0,0
Dries Wouters,53,51,54,49,48,43,64,60,66,35,25,21,56,55,20,25,55,60,31,23,68,66,48,65,67,64,61,68,66,74,53,73,79,68,0,0,0,0,0,0,3
Daniel Ciofani,63,55,69,57,34,39,74,68,74,73,79,75,76,70,61,65,41,42,26,48,57,23,29,26,29,78,22,14,12,73,89,56,83,66,0,0,0,0,0,0,0
Daniel Calvo Sanrom�n,52,56,49,51,48,44,71,61,59,46,41,39,58,50,31,55,55,48,49,45,66,56,40,69,69,67,69,72,66,76,80,65,82,72,0,0,0,0,0,0,3
Luciano Slagveer,92,91,92,68,81,71,61,66,68,59,66,60,59,58,58,53,57,63,54,42,58,54,64,40,42,57,31,40,42,61,73,64,63,48,0,0,0,0,0,0,0
Andreas Samaris,59,60,58,71,56,58,74,75,68,67,65,59,78,73,55,67,71,66,63,74,77,69,66,77,80,77,74,78,73,80,75,54,87,93,0,0,0,0,0,0,2
Cristian Montano,78,80,76,66,89,74,57,61,58,58,57,58,64,52,55,55,54,40,60,51,58,56,62,57,50,49,62,59,57,62,62,66,58,65,0,0,0,0,0,0,2
Aleksander Jagiello,76,79,73,66,90,93,52,61,65,57,63,61,60,46,45,56,58,55,62,52,59,57,60,37,40,33,33,40,33,38,86,38,35,32,0,0,0,0,0,0,0
Yannick Bolasie,82,79,84,82,79,74,73,82,78,69,69,65,80,71,51,65,69,67,77,49,71,67,65,32,31,51,29,34,17,75,63,77,74,76,0,0,0,0,0,0,0
Rabeaa Sefiani,70,69,71,64,78,60,60,65,50,62,64,65,68,53,53,63,62,62,59,57,65,60,69,34,34,60,23,35,36,69,78,74,72,52,0,0,0,0,0,0,0
Noah Sonko Sundberg,70,66,73,50,56,57,57,56,52,44,33,41,55,46,44,39,46,44,34,30,53,57,35,62,61,64,63,62,60,74,76,66,80,66,0,0,0,0,0,0,3
Toshiyuki Takagi,79,87,72,65,76,83,60,62,59,66,64,68,70,62,52,67,60,58,69,66,56,52,73,33,26,49,43,26,24,59,47,75,55,51,0,0,0,0,0,0,0
Harry Wilson,78,80,76,72,75,84,64,71,58,64,69,68,62,59,50,61,63,65,64,65,64,58,64,38,23,47,47,37,36,48,45,65,47,31,0,0,0,0,0,0,0
Lucas Licht,77,76,77,73,72,75,66,69,74,60,53,52,71,68,48,84,65,64,80,68,52,71,73,69,67,53,71,73,71,66,77,69,64,65,0,0,0,0,0,0,2
Anthony Blondell,70,69,71,64,58,57,60,69,55,71,63,75,74,65,60,66,52,55,45,61,55,43,62,33,13,64,47,25,21,69,65,65,75,62,0,0,0,0,0,0,0
Ezequiel �vila,78,77,79,69,73,61,62,69,60,67,65,69,70,67,59,51,61,63,56,44,68,58,46,35,33,65,42,25,21,70,61,62,75,70,0,0,0,0,0,0,0
Kristoffer Klaesson,0,26,15,0,39,42,52,18,37,0,5,9,24,8,7,13,0,22,11,13,28,17,13,0,8,13,7,14,13,0,62,22,40,25,54,59,51,26,50,53,1
Daniel Opare,85,85,85,74,84,79,71,71,67,63,63,59,76,69,37,47,62,54,68,35,68,62,64,69,68,57,68,72,76,72,86,79,64,82,0,0,0,0,0,0,2
Yunus Akg�n,80,75,84,67,75,78,54,65,56,61,45,64,61,61,53,67,51,62,40,45,56,40,57,23,16,53,21,22,19,38,58,54,32,30,0,0,0,0,0,0,0
Neil Taylor,71,75,67,69,70,83,64,72,67,39,60,30,46,47,35,44,65,64,64,34,69,67,69,71,67,63,72,72,76,68,76,74,65,66,0,0,0,0,0,0,2
Charalampos Lykogiannis,71,74,69,61,43,53,60,65,50,68,63,62,80,74,55,58,65,58,66,70,66,65,69,61,66,52,51,68,67,70,63,71,76,56,0,0,0,0,0,0,2
Felipe Pardo,82,83,81,76,75,74,72,76,72,74,76,71,80,76,71,65,70,69,77,66,68,67,79,38,35,67,42,29,28,77,67,70,80,80,0,0,0,0,0,0,0
Mario Ort�z Ru�z,63,65,62,59,74,79,62,66,60,46,41,43,56,48,42,40,65,63,51,55,75,64,62,55,68,39,52,57,45,71,66,85,65,68,0,0,0,0,0,0,2
Daniel Larsson,89,85,92,71,73,78,66,69,72,67,66,64,83,61,56,65,63,64,66,54,65,59,61,43,24,61,55,40,37,73,80,88,65,71,0,0,0,0,0,0,0
Daniele Giorico,67,66,67,65,71,72,59,64,68,46,56,34,54,58,55,59,64,66,57,60,68,64,62,61,63,54,65,57,59,63,70,72,62,51,0,0,0,0,0,0,2
Sven Ulreich,0,42,40,0,34,39,79,22,45,0,8,12,24,11,13,22,0,42,14,15,41,38,12,0,14,8,16,18,14,0,66,29,41,25,80,87,73,42,70,81,1
Tobias Lauritsen,58,49,66,49,50,56,49,48,40,51,57,52,56,48,35,42,43,50,35,35,45,43,43,43,46,54,37,45,41,62,51,60,67,55,0,0,0,0,0,0,3
Clayton Donaldson,65,69,62,63,60,52,68,65,70,65,70,68,67,55,58,64,47,58,43,29,49,42,44,28,27,63,19,31,16,77,69,75,79,74,0,0,0,0,0,0,0
Chen Li,0,30,20,0,32,27,43,19,29,0,15,15,24,18,17,19,0,26,13,16,29,24,15,0,17,13,11,12,15,0,33,35,62,17,46,52,60,30,58,50,1
Julien Dacosta,75,71,78,61,58,65,56,59,51,32,53,31,26,32,31,47,54,52,64,39,55,52,32,60,55,49,58,67,64,70,75,71,72,62,0,0,0,0,0,0,3
Mart�n Ben�tez,83,88,78,78,84,66,75,75,75,73,75,75,72,73,66,69,69,69,69,42,75,63,63,49,57,57,65,33,23,65,51,83,66,44,0,0,0,0,0,0,0
Nikolas Spalek,75,74,75,67,75,72,63,63,58,61,63,63,59,59,63,59,62,63,65,56,63,61,57,32,25,57,27,33,32,49,65,66,43,41,0,0,0,0,0,0,0
Luca-Milan Zander,76,74,78,61,68,64,63,63,62,37,48,35,46,32,31,36,55,39,66,36,62,53,41,64,59,57,64,69,65,67,69,75,64,66,0,0,0,0,0,0,3
Cris Martinez,81,82,80,70,83,75,65,70,62,67,69,65,71,68,53,75,59,59,59,45,64,55,50,26,16,70,33,13,17,65,75,73,67,48,0,0,0,0,0,0,0
Yake Wu,0,45,42,0,35,53,61,25,57,0,17,18,19,13,20,19,0,42,14,13,25,17,14,0,21,18,17,18,13,0,52,20,65,19,66,63,61,45,61,67,1
Yiteng Zuo,64,65,64,47,65,65,52,46,41,35,38,31,40,36,31,41,38,37,43,27,41,31,31,59,48,57,68,61,53,66,66,69,66,64,0,0,0,0,0,0,3
Ariel Mart�nez,68,68,68,70,74,72,57,69,57,62,56,61,70,66,32,53,61,64,52,59,66,62,50,41,42,53,39,36,43,66,70,72,70,47,0,0,0,0,0,0,0
Marouane Fellaini,46,41,49,73,44,49,81,83,77,73,85,74,76,65,68,64,72,74,61,46,82,66,64,76,73,94,72,78,60,87,64,75,92,95,0,0,0,0,0,0,2
Alex Jakubiak,72,73,71,61,71,71,55,56,47,56,50,58,56,53,50,61,45,50,35,30,49,47,48,25,33,51,26,12,21,52,53,60,57,28,0,0,0,0,0,0,0
Guang Li,60,65,55,56,73,71,61,56,39,37,46,23,54,51,28,33,47,53,47,28,51,42,31,59,58,35,69,59,58,62,70,64,58,66,0,0,0,0,0,0,3
David Junc� Re��,79,81,77,70,77,79,67,77,67,45,55,35,61,46,43,55,66,48,78,58,72,61,69,71,74,70,65,74,78,78,75,86,76,75,0,0,0,0,0,0,2
Maximiliano Romero,76,75,77,66,69,68,63,67,67,71,65,75,74,65,62,59,49,52,45,42,55,42,44,25,17,66,22,21,18,67,83,67,73,49,0,0,0,0,0,0,0
Emiliano Buend�a,68,69,68,71,71,76,63,72,61,62,68,69,48,64,49,49,72,65,72,58,76,75,72,61,59,66,66,59,49,58,38,61,59,59,0,0,0,0,0,0,2
Carlos Luna,55,64,48,66,68,73,67,68,68,71,63,72,76,65,59,79,64,41,68,66,75,66,62,31,45,72,27,17,16,66,92,29,77,80,0,0,0,0,0,0,0
Konstantinos Lamprou,0,44,44,0,50,50,76,32,55,0,8,18,43,18,15,30,0,47,11,12,34,37,15,0,11,11,9,11,11,0,80,30,42,27,78,78,65,44,75,65,1
Vladislav Ignatiev,82,83,80,74,70,68,71,76,65,68,73,72,60,65,63,71,74,74,75,65,75,71,71,74,77,67,72,76,72,68,63,75,65,65,0,0,0,0,0,0,2
Handwalla Bwana,79,82,77,67,79,77,59,63,60,56,56,56,62,52,45,53,57,59,58,55,60,51,49,38,21,42,54,36,25,48,59,60,45,38,0,0,0,0,0,0,0
Alfie Beestin,65,62,68,60,63,67,57,59,56,53,60,56,53,47,51,49,57,59,52,43,63,58,43,38,35,47,30,43,43,58,54,58,63,45,0,0,0,0,0,0,0
Tosaint Ricketts,87,87,87,60,72,62,59,58,60,61,63,62,67,58,57,46,49,50,55,21,55,32,50,22,20,69,19,14,12,62,88,48,68,58,0,0,0,0,0,0,0
Alexander Mej�a,63,65,61,61,66,68,76,69,62,46,58,33,67,56,31,37,66,68,59,32,74,73,36,69,76,51,65,73,71,84,53,90,85,81,0,0,0,0,0,0,2
Maciej Ambrosiewicz,64,62,66,60,72,73,59,59,57,48,53,39,60,62,32,45,58,59,51,38,64,62,55,61,62,46,62,64,59,66,74,69,62,70,0,0,0,0,0,0,2
Min Wang,0,26,30,0,35,24,52,11,52,0,8,10,20,8,9,11,0,28,12,13,24,23,12,0,7,13,15,14,12,0,39,28,63,29,55,56,49,26,50,48,1
Stefan Lainer,85,84,86,68,72,75,75,66,72,64,66,59,73,70,59,45,65,60,74,33,69,62,65,66,68,55,62,71,73,77,66,90,69,81,0,0,0,0,0,0,2
Christian Fassnacht,79,78,79,68,68,65,69,71,63,65,72,69,66,58,54,63,61,66,65,28,64,60,44,26,24,65,32,11,13,64,76,71,65,48,0,0,0,0,0,0,0
Pedro Arce,65,64,65,66,72,73,54,61,66,58,48,55,60,66,63,56,67,60,63,60,72,73,67,53,32,61,65,59,34,52,53,33,63,46,0,0,0,0,0,0,0
Fabian Eisele,65,65,65,63,66,68,60,60,55,63,58,63,66,62,60,65,44,46,28,42,56,32,48,25,24,66,29,12,15,61,73,68,65,40,0,0,0,0,0,0,0
Gonzalo Rivas,69,69,69,65,73,83,60,66,56,56,62,53,62,62,35,47,60,64,46,53,68,63,49,51,56,50,54,44,51,61,57,65,65,48,0,0,0,0,0,0,2
Luca Rizzo,75,73,77,76,72,58,70,78,70,62,68,54,72,68,56,63,72,72,72,49,76,72,68,65,64,62,62,68,68,72,58,77,75,64,0,0,0,0,0,0,2
Patryk Stepinski,73,76,70,63,74,78,56,61,51,33,46,32,31,34,29,32,53,66,53,33,53,49,30,57,52,49,56,62,61,64,54,80,56,66,0,0,0,0,0,0,3
Benjamin Bellot,0,44,43,0,49,52,66,25,46,0,16,9,20,10,10,24,0,43,17,17,36,37,17,0,21,18,22,16,14,0,69,29,62,21,64,66,61,44,68,59,1
Antonini Culina,75,74,75,68,65,61,61,68,61,65,53,68,64,66,50,56,55,53,57,49,57,49,57,40,41,35,56,29,26,63,52,72,65,49,0,0,0,0,0,0,0
Mustafa Sejmenovic,55,53,56,43,53,52,48,45,67,36,26,39,36,33,28,35,43,47,42,26,46,44,25,60,53,56,58,66,63,64,80,54,69,58,0,0,0,0,0,0,3
Dennis Praet,71,73,69,77,76,71,72,78,74,69,75,66,72,75,70,56,77,75,74,67,81,77,74,59,60,62,56,62,58,66,66,71,64,64,0,0,0,0,0,0,2
Hossam Abdulmajeed,0,17,21,0,36,45,38,14,31,0,8,7,16,8,7,13,0,28,14,11,18,20,14,0,8,13,15,14,12,0,61,28,51,23,60,55,52,17,45,44,1
Robin Jansson,61,60,62,54,54,54,50,59,55,28,31,24,32,28,33,35,50,38,40,20,64,62,37,60,58,59,60,63,60,68,53,57,79,60,0,0,0,0,0,0,3
Dominik Schwizer,63,66,60,48,53,65,56,46,39,41,49,32,57,40,41,48,51,45,41,37,60,59,37,38,42,51,32,34,44,51,58,40,55,55,0,0,0,0,0,0,3
Joe Corona,72,72,72,71,77,69,68,73,65,65,69,62,72,66,63,61,68,68,64,63,71,69,69,62,65,67,66,57,51,62,67,65,62,57,0,0,0,0,0,0,2
Adem B�y�k,76,75,77,76,82,84,71,76,70,71,70,72,71,71,65,59,65,65,62,45,70,62,63,29,37,71,21,19,20,62,92,73,48,74,0,0,0,0,0,0,0
Wilhelm Vorsager,60,56,64,59,66,55,63,61,54,49,45,48,61,40,47,50,58,61,48,43,68,57,41,64,60,66,66,65,60,65,64,56,71,63,0,0,0,0,0,0,3
Marco Migliorini,41,51,32,39,34,34,56,46,65,28,25,26,36,19,25,50,33,39,18,31,37,35,34,66,64,69,66,68,65,74,72,55,87,67,0,0,0,0,0,0,3
Tesho Akindele,84,81,87,64,74,63,60,63,62,63,62,63,69,56,55,66,51,58,45,28,58,41,44,27,18,64,36,15,20,69,69,60,76,62,0,0,0,0,0,0,0
Pascal Sch�rpf,71,73,70,60,51,59,60,63,63,65,67,71,71,54,46,57,62,55,68,48,65,63,58,56,47,67,61,54,52,70,60,68,77,58,0,0,0,0,0,0,2
Christian Marrugo,68,67,69,72,69,68,74,73,75,68,72,66,70,68,70,63,73,78,73,57,74,72,58,52,54,58,52,51,49,63,30,66,67,57,0,0,0,0,0,0,2
Mikhail Kennedy,68,67,69,52,50,61,53,53,43,54,51,57,50,46,62,67,46,47,53,26,48,40,31,32,26,51,38,27,17,48,57,34,61,33,0,0,0,0,0,0,0
Mohamed El Monir,86,87,86,67,76,53,64,65,56,29,50,23,35,29,25,39,58,54,62,34,63,55,48,65,66,53,65,67,67,67,58,73,64,69,0,0,0,0,0,0,3
Kamil Dankowski,75,76,74,63,77,75,55,60,58,52,62,49,70,38,49,53,55,48,58,49,60,53,47,57,52,52,55,63,59,66,44,76,66,59,0,0,0,0,0,0,2
Ntsikelelo Nyauza,75,77,74,67,74,79,55,67,53,39,23,54,35,13,21,49,47,26,30,28,66,64,26,68,66,66,67,71,69,60,91,60,66,39,0,0,0,0,0,0,3
Kieran Dowell,64,63,64,72,69,71,60,71,70,68,64,68,68,73,58,64,69,73,64,69,71,67,60,44,33,52,45,46,52,53,48,52,56,48,0,0,0,0,0,0,0
Aatif Chahechouhe,75,77,74,76,77,73,72,77,72,72,72,71,76,70,74,80,69,65,69,51,75,68,60,32,40,58,25,27,24,60,58,72,62,39,0,0,0,0,0,0,0
Connor Pain,90,91,90,63,90,76,50,59,53,59,58,60,62,60,45,58,50,46,61,41,50,40,55,34,32,42,40,30,25,51,75,75,41,40,0,0,0,0,0,0,0
�lvaro Fern�ndez,67,66,67,68,66,56,63,69,65,59,62,54,68,60,62,59,65,63,62,65,68,65,70,52,55,68,45,53,46,60,63,66,58,59,0,0,0,0,0,0,2
Dario Dainelli,32,30,33,52,30,33,70,55,75,33,16,22,69,31,19,30,43,25,28,31,56,64,40,76,85,76,69,78,72,65,74,32,79,69,0,0,0,0,0,0,3
Ziad Al Haniti,49,46,51,28,40,65,46,26,42,24,25,23,30,16,22,33,31,28,29,28,36,29,22,58,54,54,62,59,56,60,71,49,69,47,0,0,0,0,0,0,3
Facundo Cobos,55,65,46,62,58,63,61,57,56,33,46,32,31,32,26,40,48,47,55,39,52,34,39,63,62,51,60,70,69,67,57,65,73,58,0,0,0,0,0,0,3
Chiedozie Ogbene,90,91,90,64,77,62,52,63,47,54,45,59,58,46,42,40,46,55,43,34,47,40,41,38,35,41,39,40,35,68,63,63,72,63,0,0,0,0,0,0,0
Ricardo Miguel Moreira Costa,46,50,42,55,62,64,76,55,75,37,56,25,65,32,35,40,47,45,41,28,56,47,25,75,71,72,77,77,74,79,92,69,77,91,0,0,0,0,0,0,3
Dae Won Kim,77,80,75,63,68,69,62,64,52,60,67,59,67,55,50,60,52,62,59,34,54,34,40,25,17,61,34,12,15,61,75,64,59,59,0,0,0,0,0,0,0
Grant Hanley,59,55,63,45,48,52,61,43,71,34,33,30,40,36,32,40,50,45,44,35,57,56,33,72,71,71,74,72,70,74,82,61,78,80,0,0,0,0,0,0,3
Giovani Lo Celso,74,72,75,81,81,81,77,82,79,74,78,73,79,75,69,60,79,81,75,72,81,80,82,64,65,59,61,67,67,70,64,80,67,65,0,0,0,0,0,0,2
Jos� Mar�a Angresola Jim�nez,75,76,75,68,74,68,65,68,70,51,65,42,64,62,36,38,66,58,71,58,69,66,68,66,69,57,65,66,67,74,74,89,67,72,0,0,0,0,0,0,2
Maximiliano Caire,82,84,81,68,75,77,60,63,64,38,58,28,51,44,42,35,59,63,65,41,57,56,61,70,72,77,63,72,76,75,91,90,69,66,0,0,0,0,0,0,2
Luis Santelices,0,47,50,0,59,58,62,13,54,0,11,20,45,20,20,31,0,49,21,22,51,43,23,0,14,21,11,25,25,0,71,34,62,41,61,64,65,47,62,61,1
Sergio Vittor,57,58,56,66,52,37,69,70,61,61,61,52,75,69,55,62,63,51,59,51,73,70,48,70,67,71,71,72,70,78,48,73,86,72,0,0,0,0,0,0,2
Gustav Svensson,48,52,44,65,48,59,74,70,72,45,50,34,66,47,45,45,64,64,49,33,75,69,55,71,73,65,69,73,72,80,73,87,77,82,0,0,0,0,0,0,2
Iacopo La Rocca,40,44,36,51,36,38,52,55,54,48,34,46,57,47,41,53,50,41,43,52,61,54,32,60,57,64,60,62,59,66,60,63,70,62,0,0,0,0,0,0,3
Viktor Lundberg,59,63,56,65,68,63,67,64,69,67,70,66,72,65,59,61,61,54,62,67,62,59,70,37,33,66,28,40,34,74,62,81,71,75,0,0,0,0,0,0,0
Ronaldo Ariza,72,77,67,56,73,81,54,50,59,43,44,44,47,39,37,43,58,56,46,43,67,63,45,36,25,44,53,28,20,55,84,89,41,42,0,0,0,0,0,0,0
Sandro Manoel dos Santos,68,70,67,63,71,59,69,65,64,53,31,43,72,63,42,55,67,63,70,77,69,60,69,64,68,54,57,71,63,81,73,92,79,74,0,0,0,0,0,0,2
Rolando Aarons,79,78,79,75,76,76,59,75,62,62,60,62,70,55,55,59,65,57,72,46,70,62,69,32,28,51,30,29,31,46,47,56,46,33,0,0,0,0,0,0,0
Ross Stewart,0,41,47,0,54,56,49,23,35,0,14,15,19,19,17,25,0,19,16,16,29,23,19,0,22,20,16,14,17,0,55,20,62,42,54,58,52,41,52,46,1
Cristian Magerusan,62,64,61,56,61,69,54,54,42,52,45,56,53,44,32,63,39,45,29,34,45,32,36,21,17,53,24,12,10,45,69,45,47,32,0,0,0,0,0,0,0
Dominic Gape,60,61,59,60,63,68,59,62,58,50,44,44,59,58,44,56,62,65,58,43,65,67,46,64,65,60,64,63,65,69,73,77,64,69,0,0,0,0,0,0,2
Onur Ural,77,74,79,64,70,60,60,67,50,30,49,26,29,34,26,41,38,35,55,35,36,27,41,58,56,51,53,63,64,58,62,55,61,55,0,0,0,0,0,0,3
Hugo Campagnaro,38,34,42,52,51,70,62,53,73,39,38,28,68,36,29,38,51,44,58,35,54,56,37,69,67,65,71,70,68,72,86,39,89,66,0,0,0,0,0,0,3
Wouter Burger,68,70,66,61,59,47,55,67,53,51,45,45,65,55,36,49,56,56,47,38,64,56,62,53,51,60,54,52,50,65,68,62,70,56,0,0,0,0,0,0,3
Ricardo Mar�n,67,68,66,53,61,56,59,51,54,59,54,63,57,54,47,68,49,53,37,39,59,42,49,22,17,62,20,17,14,57,65,68,62,28,0,0,0,0,0,0,0
Jacob Schoop,71,71,71,67,73,79,77,69,53,58,59,55,67,59,49,46,64,62,65,45,68,63,52,61,57,58,64,64,58,68,80,75,70,50,0,0,0,0,0,0,2
Yusuf Yazici,73,70,75,76,76,69,68,77,73,73,74,71,78,75,68,60,75,76,77,76,76,70,79,47,40,68,38,54,45,71,55,80,69,68,0,0,0,0,0,0,2
Fausto Grillo,73,71,74,62,70,67,64,57,53,35,44,33,32,36,43,48,48,53,48,39,55,31,38,66,64,67,66,66,65,74,90,74,74,68,0,0,0,0,0,0,3
Robin Hack,69,69,69,71,77,77,54,72,60,60,55,66,66,43,60,54,53,55,56,49,52,48,53,32,27,47,31,31,29,45,44,51,45,38,0,0,0,0,0,0,0
Andr� Dej,66,64,67,66,82,80,67,67,63,62,58,59,65,71,53,62,70,70,67,73,72,70,68,59,60,52,65,58,51,61,62,73,56,57,0,0,0,0,0,0,2
Jonas R�nningen,69,69,69,59,66,57,55,58,46,60,56,57,69,62,55,53,56,58,58,58,57,55,37,48,43,58,47,53,40,71,65,82,73,56,0,0,0,0,0,0,0
Felix Uduokhai,69,63,74,60,64,60,75,70,70,39,35,33,62,35,18,38,53,46,35,31,71,59,34,77,78,78,77,79,71,72,68,64,77,69,0,0,0,0,0,0,3
Oswaldo Le�n,53,53,53,36,33,37,50,36,47,29,25,26,42,20,27,43,30,29,27,26,32,32,35,58,54,60,52,64,65,68,67,62,80,47,0,0,0,0,0,0,3
Edwin Velasco,77,76,78,51,67,66,55,53,45,26,24,23,32,26,23,32,46,46,45,29,54,38,30,64,68,63,59,64,67,67,80,74,70,49,0,0,0,0,0,0,3
Nicol�s Gauna,69,71,67,68,66,74,55,67,53,58,57,65,58,48,49,49,63,58,71,66,66,52,62,39,37,45,56,28,17,51,35,65,54,31,0,0,0,0,0,0,0
Marco Hartmann,49,46,52,54,37,50,72,56,76,56,53,51,67,57,49,54,53,54,38,40,62,63,36,74,75,71,75,74,70,81,41,80,85,80,0,0,0,0,0,0,3
Klaus Moesgaard,66,65,67,53,69,69,35,49,45,42,46,44,43,38,42,40,45,41,47,34,48,45,33,28,30,32,26,27,26,42,47,50,44,27,0,0,0,0,0,0,0
Lee Grant,0,52,46,0,56,56,69,34,60,0,14,17,24,19,15,20,0,50,19,19,43,40,17,0,26,14,12,13,19,0,73,39,71,42,74,76,72,52,74,74,1
Pontus Almqvist,70,71,69,63,69,70,50,62,49,42,48,40,49,41,38,39,50,48,43,34,56,53,43,38,39,38,33,42,42,48,58,54,44,47,0,0,0,0,0,0,0
Nicola Rigoni,55,52,58,71,58,63,71,75,75,55,61,46,61,69,51,51,71,71,61,61,78,76,64,67,73,67,63,68,64,74,67,77,75,70,0,0,0,0,0,0,2
Andy Carroll,47,43,50,68,57,47,77,74,76,78,78,77,83,76,74,73,61,65,60,42,66,57,53,44,45,91,26,46,43,80,83,50,92,88,0,0,0,0,0,0,0
Jie Chen,61,47,73,58,61,81,58,56,40,43,52,42,48,41,34,39,57,66,42,39,63,61,38,55,52,68,52,56,54,69,74,75,72,52,0,0,0,0,0,0,3
Giuseppe Pezzella,79,79,79,70,68,62,69,71,60,52,59,49,67,48,36,45,64,56,72,37,69,66,50,67,64,68,65,70,68,76,58,78,78,72,0,0,0,0,0,0,2
Washington Brand�o Dos Santos,70,68,71,65,65,69,60,63,61,59,59,64,60,51,44,59,49,56,30,42,60,46,45,31,20,62,45,19,18,65,64,70,76,29,0,0,0,0,0,0,0
Natsuhiko Watanabe,72,73,71,65,83,86,54,58,51,53,51,56,58,44,48,48,53,53,55,42,52,57,44,30,30,41,30,25,31,54,72,69,44,56,0,0,0,0,0,0,0
Stefan Kulovits,54,63,47,64,76,76,70,65,68,55,37,51,61,65,43,47,55,51,48,40,63,53,55,69,72,58,70,69,75,72,77,81,61,87,0,0,0,0,0,0,2
Matt Hedges,57,60,54,54,56,51,67,63,67,28,39,23,40,20,30,34,51,42,26,25,71,70,24,71,75,74,70,71,65,84,69,82,89,79,0,0,0,0,0,0,3
Andreas Leitner,0,22,26,0,30,31,65,30,32,0,5,20,35,17,15,28,0,39,16,13,31,23,21,0,10,12,15,14,17,0,46,17,37,23,68,70,66,22,59,66,1
Felipe Trevizan Martins,35,34,35,56,49,35,66,63,66,43,26,24,76,58,26,52,50,38,43,31,62,62,33,69,62,71,70,72,70,71,70,31,86,82,0,0,0,0,0,0,3
Timo Baumgartl,58,62,54,53,54,56,66,63,59,34,32,26,60,27,26,34,56,55,33,28,71,69,31,76,74,74,73,79,78,76,71,64,84,73,0,0,0,0,0,0,3
Jaroslaw Lindner,82,78,85,67,79,78,64,63,48,59,54,61,63,56,58,45,50,45,61,48,54,34,43,20,15,54,18,16,17,50,59,64,43,47,0,0,0,0,0,0,0
Tarik Elyounoussi,82,82,82,78,90,91,72,75,69,69,72,68,72,69,76,65,65,70,68,65,67,48,68,42,36,62,53,33,28,60,77,75,53,52,0,0,0,0,0,0,0
Jungo Fujimoto,41,36,45,66,60,70,64,68,57,55,62,65,50,41,40,46,68,66,71,36,74,70,52,36,33,32,41,32,38,49,56,33,61,38,0,0,0,0,0,0,0
Anwar Memet Ali,68,68,68,58,61,76,51,57,38,48,56,48,45,46,45,55,45,44,41,45,48,45,53,15,12,38,13,12,14,50,73,50,48,49,0,0,0,0,0,0,0
Vasco Regini,68,68,68,61,68,59,72,64,60,39,46,32,68,27,25,43,54,30,64,33,64,60,44,74,76,64,72,78,76,71,72,69,72,70,0,0,0,0,0,0,3
Mahdi Camara,64,66,62,64,56,71,57,64,65,53,53,53,60,44,54,55,62,56,52,47,68,74,59,42,32,54,40,42,53,45,54,40,46,48,0,0,0,0,0,0,0
Waleed Abdullah,0,37,34,0,43,30,65,20,45,0,13,11,22,13,12,12,0,62,14,13,26,37,11,0,22,12,18,11,12,0,45,38,63,30,63,64,58,37,69,61,1
Reagan Ogle,70,72,69,45,67,68,40,41,43,26,41,22,30,25,24,31,41,41,44,28,43,41,36,49,47,41,54,48,53,67,71,75,67,54,0,0,0,0,0,0,3
Valentin Eysseric,69,69,69,77,76,69,70,79,70,72,76,70,74,76,70,70,79,78,82,78,79,76,76,42,34,52,60,32,26,63,58,60,64,66,0,0,0,0,0,0,0
Luca Pfeiffer,61,59,63,53,51,35,52,58,49,54,53,57,58,45,53,57,43,42,42,39,50,28,51,30,22,68,26,31,19,71,60,59,83,58,0,0,0,0,0,0,0
�lton Jos� Xavier Gomes,85,84,85,73,79,77,67,72,65,70,67,68,70,76,64,72,73,70,75,86,73,71,77,34,41,40,34,29,31,47,70,71,34,44,0,0,0,0,0,0,0
Jacob Brown,71,72,71,58,52,65,54,55,53,51,42,51,55,52,47,47,50,56,47,44,51,45,47,33,24,48,35,30,42,46,60,54,44,38,0,0,0,0,0,0,0
Juan Camilo Vela,75,77,73,69,71,72,61,67,63,54,67,49,54,62,47,60,67,72,69,64,65,61,66,24,18,48,26,19,24,49,73,74,42,28,0,0,0,0,0,0,0
Marvin Gakpa,79,82,76,72,78,72,63,70,52,65,60,65,65,71,60,52,63,60,60,65,64,61,74,31,29,52,30,29,24,60,31,67,63,51,0,0,0,0,0,0,0
Bruno Miguel Boialvo Gaspar,82,79,85,75,84,78,66,73,74,58,66,50,68,64,60,48,67,60,74,35,70,66,74,71,66,60,74,74,74,69,79,78,64,68,0,0,0,0,0,0,2
Dame N'Doye,73,71,74,70,74,60,71,69,67,71,72,69,81,68,68,60,60,65,56,69,65,40,69,43,40,70,47,38,20,78,71,72,83,73,0,0,0,0,0,0,0
Adam Henley,75,78,73,62,71,75,63,58,56,39,54,43,37,29,34,47,54,48,55,39,61,53,43,62,62,55,62,64,63,62,66,69,62,53,0,0,0,0,0,0,3
